"","scenario","type","method1","method2","distance"
"2684","360","OCCURRENCE","reachedgrid","weighted",0.1331
"2685","360","IMPACT","reachedgrid","pooling",0.5
"2686","360","OCCURRENCE","reachedgrid","pooling",0.6077
"2687","360","IMPACT","weighted","pooling",0.5223
"2688","360","OCCURRENCE","weighted","pooling",0.5547
"2689","361","IMPACT","classic","area",0.3172
"2690","361","OCCURRENCE","classic","area",0.3477
"2691","361","IMPACT","classic","center",0.3288
"2692","361","OCCURRENCE","classic","center",0.3425
"2693","361","IMPACT","classic","centertogrid",0.1412
"2694","361","OCCURRENCE","classic","centertogrid",0.243
"2695","361","IMPACT","classic","reachedgrid",0.171
"2696","361","OCCURRENCE","classic","reachedgrid",0.179
"2697","361","IMPACT","classic","weighted",0.3246
"2698","361","OCCURRENCE","classic","weighted",0.3427
"2699","361","IMPACT","classic","pooling",0.5753
"2700","361","OCCURRENCE","classic","pooling",0.5068
"2701","361","IMPACT","area","center",0.079
"2702","361","OCCURRENCE","area","center",0.0652
"2703","361","IMPACT","area","centertogrid",0.1787
"2704","361","OCCURRENCE","area","centertogrid",0.2313
"2705","361","IMPACT","area","reachedgrid",0.1872
"2706","361","OCCURRENCE","area","reachedgrid",0.1787
"2707","361","IMPACT","area","weighted",0.0118
"2708","361","OCCURRENCE","area","weighted",0.0084
"2709","361","IMPACT","area","pooling",0.5089
"2710","361","OCCURRENCE","area","pooling",0.5485
"2711","361","IMPACT","center","centertogrid",0.219
"2712","361","OCCURRENCE","center","centertogrid",0.243
"2713","361","IMPACT","center","reachedgrid",0.2037
"2714","361","OCCURRENCE","center","reachedgrid",0.179
"2715","361","IMPACT","center","weighted",0.0674
"2716","361","OCCURRENCE","center","weighted",0.0584
"2717","361","IMPACT","center","pooling",0.5068
"2718","361","OCCURRENCE","center","pooling",0.5616
"2719","361","IMPACT","centertogrid","reachedgrid",0.0489
"2720","361","OCCURRENCE","centertogrid","reachedgrid",0.064
"2721","361","IMPACT","centertogrid","weighted",0.1905
"2722","361","OCCURRENCE","centertogrid","weighted",0.236
"2723","361","IMPACT","centertogrid","pooling",0.507
"2724","361","OCCURRENCE","centertogrid","pooling",0.7361
"2725","361","IMPACT","reachedgrid","weighted",0.1797
"2726","361","OCCURRENCE","reachedgrid","weighted",0.1737
"2727","361","IMPACT","reachedgrid","pooling",0.5223
"2728","361","OCCURRENCE","reachedgrid","pooling",0.6721
"2729","361","IMPACT","weighted","pooling",0.5003
"2730","361","OCCURRENCE","weighted","pooling",0.5452
"2731","362","IMPACT","classic","area",0.3022
"2732","362","OCCURRENCE","classic","area",0.2607
"2733","362","IMPACT","classic","center",0.2361
"2734","362","OCCURRENCE","classic","center",0.2639
"2735","362","IMPACT","classic","centertogrid",0.0694
"2736","362","OCCURRENCE","classic","centertogrid",0.1389
"2737","362","IMPACT","classic","reachedgrid",0.1528
"2738","362","OCCURRENCE","classic","reachedgrid",0.1241
"2739","362","IMPACT","classic","weighted",0.246
"2740","362","OCCURRENCE","classic","weighted",0.2532
"2741","362","IMPACT","classic","pooling",0.5972
"2742","362","OCCURRENCE","classic","pooling",0.5139
"2743","362","IMPACT","area","center",0.1552
"2744","362","OCCURRENCE","area","center",0.0956
"2745","362","IMPACT","area","centertogrid",0.2853
"2746","362","OCCURRENCE","area","centertogrid",0.1781
"2747","362","IMPACT","area","reachedgrid",0.2089
"2748","362","OCCURRENCE","area","reachedgrid",0.1625
"2749","362","IMPACT","area","weighted",0.0712
"2750","362","OCCURRENCE","area","weighted",0.0206
"2751","362","IMPACT","area","pooling",0.6634
"2752","362","OCCURRENCE","area","pooling",0.6673
"2753","362","IMPACT","center","centertogrid",0.25
"2754","362","OCCURRENCE","center","centertogrid",0.1667
"2755","362","IMPACT","center","reachedgrid",0.2847
"2756","362","OCCURRENCE","center","reachedgrid",0.1657
"2757","362","IMPACT","center","weighted",0.0842
"2758","362","OCCURRENCE","center","weighted",0.0795
"2759","362","IMPACT","center","pooling",0.5833
"2760","362","OCCURRENCE","center","pooling",0.6389
"2761","362","IMPACT","centertogrid","reachedgrid",0.0833
"2762","362","OCCURRENCE","centertogrid","reachedgrid",0.0381
"2763","362","IMPACT","centertogrid","weighted",0.2599
"2764","362","OCCURRENCE","centertogrid","weighted",0.1688
"2765","362","IMPACT","centertogrid","pooling",0.5833
"2766","362","OCCURRENCE","centertogrid","pooling",0.625
"2767","362","IMPACT","reachedgrid","weighted",0.2166
"2768","362","OCCURRENCE","reachedgrid","weighted",0.155
"2769","362","IMPACT","reachedgrid","pooling",0.6597
"2770","362","OCCURRENCE","reachedgrid","pooling",0.6102
"2771","362","IMPACT","weighted","pooling",0.601
"2772","362","OCCURRENCE","weighted","pooling",0.6532
"2773","363","IMPACT","classic","area",0.267
"2774","363","OCCURRENCE","classic","area",0.342
"2775","363","IMPACT","classic","center",0.2647
"2776","363","OCCURRENCE","classic","center",0.3382
"2777","363","IMPACT","classic","centertogrid",0.1324
"2778","363","OCCURRENCE","classic","centertogrid",0.1618
"2779","363","IMPACT","classic","reachedgrid",0.153
"2780","363","OCCURRENCE","classic","reachedgrid",0.1742
"2781","363","IMPACT","classic","weighted",0.2493
"2782","363","OCCURRENCE","classic","weighted",0.3357
"2783","363","IMPACT","classic","pooling",0.6765
"2784","363","OCCURRENCE","classic","pooling",0.8382
"2785","363","IMPACT","area","center",0.131
"2786","363","OCCURRENCE","area","center",0.0684
"2787","363","IMPACT","area","centertogrid",0.2081
"2788","363","OCCURRENCE","area","centertogrid",0.2097
"2789","363","IMPACT","area","reachedgrid",0.1582
"2790","363","OCCURRENCE","area","reachedgrid",0.1678
"2791","363","IMPACT","area","weighted",0.0472
"2792","363","OCCURRENCE","area","weighted",0.0213
"2793","363","IMPACT","area","pooling",0.5631
"2794","363","OCCURRENCE","area","pooling",0.5288
"2795","363","IMPACT","center","centertogrid",0.2353
"2796","363","OCCURRENCE","center","centertogrid",0.2059
"2797","363","IMPACT","center","reachedgrid",0.2186
"2798","363","OCCURRENCE","center","reachedgrid",0.164
"2799","363","IMPACT","center","weighted",0.0856
"2800","363","OCCURRENCE","center","weighted",0.0542
"2801","363","IMPACT","center","pooling",0.5147
"2802","363","OCCURRENCE","center","pooling",0.5294
"2803","363","IMPACT","centertogrid","reachedgrid",0.0942
"2804","363","OCCURRENCE","centertogrid","reachedgrid",0.0419
"2805","363","IMPACT","centertogrid","weighted",0.2003
"2806","363","OCCURRENCE","centertogrid","weighted",0.2033
"2807","363","IMPACT","centertogrid","pooling",0.5441
"2808","363","OCCURRENCE","centertogrid","pooling",0.7059
"2809","363","IMPACT","reachedgrid","weighted",0.1984
"2810","363","OCCURRENCE","reachedgrid","weighted",0.1651
"2811","363","IMPACT","reachedgrid","pooling",0.5608
"2812","363","OCCURRENCE","reachedgrid","pooling",0.664
"2813","363","IMPACT","weighted","pooling",0.5245
"2814","363","OCCURRENCE","weighted","pooling",0.5383
"2815","365","IMPACT","classic","area",0.251
"2816","365","OCCURRENCE","classic","area",0.32
"2817","365","IMPACT","classic","center",0.2754
"2818","365","OCCURRENCE","classic","center",0.3043
"2819","365","IMPACT","classic","centertogrid",0.029
"2820","365","OCCURRENCE","classic","centertogrid",0.1884
"2821","365","IMPACT","classic","reachedgrid",0.0948
"2822","365","OCCURRENCE","classic","reachedgrid",0.1801
"2823","365","IMPACT","classic","weighted",0.2503
"2824","365","OCCURRENCE","classic","weighted",0.3099
"2825","365","IMPACT","classic","pooling",0.7681
"2826","365","OCCURRENCE","classic","pooling",0.6377
"2827","365","IMPACT","area","center",0.0962
"2828","365","OCCURRENCE","area","center",0.0573
"2829","365","IMPACT","area","centertogrid",0.2221
"2830","365","OCCURRENCE","area","centertogrid",0.1523
"2831","365","IMPACT","area","reachedgrid",0.1588
"2832","365","OCCURRENCE","area","reachedgrid",0.1673
"2833","365","IMPACT","area","weighted",0.0113
"2834","365","OCCURRENCE","area","weighted",0.0164
"2835","365","IMPACT","area","pooling",0.5647
"2836","365","OCCURRENCE","area","pooling",0.5008
"2837","365","IMPACT","center","centertogrid",0.2464
"2838","365","OCCURRENCE","center","centertogrid",0.1594
"2839","365","IMPACT","center","reachedgrid",0.1817
"2840","365","OCCURRENCE","center","reachedgrid",0.1744
"2841","365","IMPACT","center","weighted",0.0887
"2842","365","OCCURRENCE","center","weighted",0.0692
"2843","365","IMPACT","center","pooling",0.5942
"2844","365","OCCURRENCE","center","pooling",0.5217
"2845","365","IMPACT","centertogrid","reachedgrid",0.0658
"2846","365","OCCURRENCE","centertogrid","reachedgrid",0.0188
"2847","365","IMPACT","centertogrid","weighted",0.2213
"2848","365","OCCURRENCE","centertogrid","weighted",0.1577
"2849","365","IMPACT","centertogrid","pooling",0.7391
"2850","365","OCCURRENCE","centertogrid","pooling",0.5507
"2851","365","IMPACT","reachedgrid","weighted",0.1593
"2852","365","OCCURRENCE","reachedgrid","weighted",0.1624
"2853","365","IMPACT","reachedgrid","pooling",0.6733
"2854","365","OCCURRENCE","reachedgrid","pooling",0.5424
"2855","365","IMPACT","weighted","pooling",0.5681
"2856","365","OCCURRENCE","weighted","pooling",0.5115
