"","scenario","type","method1","method2","distance"
"549","294","IMPACT","classic","center",0.3538
"550","294","OCCURRENCE","classic","center",0.3231
"551","294","IMPACT","classic","centertogrid",0.0923
"552","294","OCCURRENCE","classic","centertogrid",0.1077
"553","294","IMPACT","classic","reachedgrid",0.1333
"554","294","OCCURRENCE","classic","reachedgrid",0.1538
"555","294","IMPACT","classic","weighted",0.3208
"556","294","OCCURRENCE","classic","weighted",0.266
"557","294","IMPACT","classic","pooling",0.5385
"558","294","OCCURRENCE","classic","pooling",0.6
"559","294","IMPACT","area","center",0.1524
"560","294","OCCURRENCE","area","center",0.1109
"561","294","IMPACT","area","centertogrid",0.2487
"562","294","OCCURRENCE","area","centertogrid",0.3627
"563","294","IMPACT","area","reachedgrid",0.2055
"564","294","OCCURRENCE","area","reachedgrid",0.2249
"565","294","IMPACT","area","weighted",0.0647
"566","294","OCCURRENCE","area","weighted",0.0408
"567","294","IMPACT","area","pooling",0.5805
"568","294","OCCURRENCE","area","pooling",0.5877
"569","294","IMPACT","center","centertogrid",0.2615
"570","294","OCCURRENCE","center","centertogrid",0.4154
"571","294","IMPACT","center","reachedgrid",0.2564
"572","294","OCCURRENCE","center","reachedgrid",0.2776
"573","294","IMPACT","center","weighted",0.093
"574","294","OCCURRENCE","center","weighted",0.0964
"575","294","IMPACT","center","pooling",0.5231
"576","294","OCCURRENCE","center","pooling",0.5077
"577","294","IMPACT","centertogrid","reachedgrid",0.0683
"578","294","OCCURRENCE","centertogrid","reachedgrid",0.1378
"579","294","IMPACT","centertogrid","weighted",0.2285
"580","294","OCCURRENCE","centertogrid","weighted",0.3583
"581","294","IMPACT","centertogrid","pooling",0.6308
"582","294","OCCURRENCE","centertogrid","pooling",0.5077
"583","294","IMPACT","reachedgrid","weighted",0.2274
"584","294","OCCURRENCE","reachedgrid","weighted",0.2353
"585","294","IMPACT","reachedgrid","pooling",0.6718
"586","294","OCCURRENCE","reachedgrid","pooling",0.6455
"587","294","IMPACT","weighted","pooling",0.5289
"588","294","OCCURRENCE","weighted","pooling",0.5504
"589","295","IMPACT","classic","area",0.3064
"590","295","OCCURRENCE","classic","area",0.3064
"591","295","IMPACT","classic","center",0.3425
"592","295","OCCURRENCE","classic","center",0.3288
"593","295","IMPACT","classic","centertogrid",0.1644
"594","295","OCCURRENCE","classic","centertogrid",0.1644
"595","295","IMPACT","classic","reachedgrid",0.1434
"596","295","OCCURRENCE","classic","reachedgrid",0.1181
"597","295","IMPACT","classic","weighted",0.3452
"598","295","OCCURRENCE","classic","weighted",0.2968
"599","295","IMPACT","classic","pooling",0.8767
"600","295","OCCURRENCE","classic","pooling",0.6986
"601","295","IMPACT","area","center",0.1418
"602","295","OCCURRENCE","area","center",0.0618
"603","295","IMPACT","area","centertogrid",0.237
"604","295","OCCURRENCE","area","centertogrid",0.1826
"605","295","IMPACT","area","reachedgrid",0.2082
"606","295","OCCURRENCE","area","reachedgrid",0.2094
"607","295","IMPACT","area","weighted",0.0504
"608","295","OCCURRENCE","area","weighted",0.021
"609","295","IMPACT","area","pooling",0.6222
"610","295","OCCURRENCE","area","pooling",0.5069
"611","295","IMPACT","center","centertogrid",0.2329
"612","295","OCCURRENCE","center","centertogrid",0.2055
"613","295","IMPACT","center","reachedgrid",0.2206
"614","295","OCCURRENCE","center","reachedgrid",0.2318
"615","295","IMPACT","center","weighted",0.0935
"616","295","OCCURRENCE","center","weighted",0.0741
"617","295","IMPACT","center","pooling",0.5753
"618","295","OCCURRENCE","center","pooling",0.5068
"619","295","IMPACT","centertogrid","reachedgrid",0.1044
"620","295","OCCURRENCE","centertogrid","reachedgrid",0.0674
"621","295","IMPACT","centertogrid","weighted",0.1979
"622","295","OCCURRENCE","centertogrid","weighted",0.1946
"623","295","IMPACT","centertogrid","pooling",0.7123
"624","295","OCCURRENCE","centertogrid","pooling",0.5342
"625","295","IMPACT","reachedgrid","weighted",0.2018
"626","295","OCCURRENCE","reachedgrid","weighted",0.1998
"627","295","IMPACT","reachedgrid","pooling",0.7333
"628","295","OCCURRENCE","reachedgrid","pooling",0.6016
"629","295","IMPACT","weighted","pooling",0.5872
"630","295","OCCURRENCE","weighted","pooling",0.5179
"631","296","IMPACT","classic","area",0.2388
"632","296","OCCURRENCE","classic","area",0.3363
"633","296","IMPACT","classic","center",0.3429
"634","296","OCCURRENCE","classic","center",0.3143
"635","296","IMPACT","classic","centertogrid",0.2286
"636","296","OCCURRENCE","classic","centertogrid",0.2143
"637","296","IMPACT","classic","reachedgrid",0.1244
"638","296","OCCURRENCE","classic","reachedgrid",0.2132
"639","296","IMPACT","classic","weighted",0.2797
"640","296","OCCURRENCE","classic","weighted",0.3224
"641","296","IMPACT","classic","pooling",0.9
"642","296","OCCURRENCE","classic","pooling",0.5143
"643","296","IMPACT","area","center",0.1285
"644","296","OCCURRENCE","area","center",0.0519
"645","296","IMPACT","area","centertogrid",0.2532
"646","296","OCCURRENCE","area","centertogrid",0.1483
"647","296","IMPACT","area","reachedgrid",0.2092
"648","296","OCCURRENCE","area","reachedgrid",0.1784
"649","296","IMPACT","area","weighted",0.046
"650","296","OCCURRENCE","area","weighted",0.0199
"651","296","IMPACT","area","pooling",0.7309
"652","296","OCCURRENCE","area","pooling",0.517
"653","296","IMPACT","center","centertogrid",0.2429
"654","296","OCCURRENCE","center","centertogrid",0.1714
"655","296","IMPACT","center","reachedgrid",0.2185
"656","296","OCCURRENCE","center","reachedgrid",0.1587
"657","296","IMPACT","center","weighted",0.0855
"658","296","OCCURRENCE","center","weighted",0.0493
"659","296","IMPACT","center","pooling",0.6714
"660","296","OCCURRENCE","center","pooling",0.5429
"661","296","IMPACT","centertogrid","reachedgrid",0.113
"662","296","OCCURRENCE","centertogrid","reachedgrid",0.0418
"663","296","IMPACT","centertogrid","weighted",0.2298
"664","296","OCCURRENCE","centertogrid","weighted",0.1596
"665","296","IMPACT","centertogrid","pooling",0.6714
"666","296","OCCURRENCE","centertogrid","pooling",0.6286
"667","296","IMPACT","reachedgrid","weighted",0.1684
"668","296","OCCURRENCE","reachedgrid","weighted",0.1599
"669","296","IMPACT","reachedgrid","pooling",0.7756
"670","296","OCCURRENCE","reachedgrid","pooling",0.5985
"671","296","IMPACT","weighted","pooling",0.6927
"672","296","OCCURRENCE","weighted","pooling",0.5311
"673","297","IMPACT","classic","area",0.2374
"674","297","OCCURRENCE","classic","area",0.2901
"675","297","IMPACT","classic","center",0.2206
"676","297","OCCURRENCE","classic","center",0.2647
"677","297","IMPACT","classic","centertogrid",0.0882
"678","297","OCCURRENCE","classic","centertogrid",0.1912
"679","297","IMPACT","classic","reachedgrid",0.1269
"680","297","OCCURRENCE","classic","reachedgrid",0.1664
"681","297","IMPACT","classic","weighted",0.2052
"682","297","OCCURRENCE","classic","weighted",0.2624
"683","297","IMPACT","classic","pooling",0.7059
"684","297","OCCURRENCE","classic","pooling",0.7206
"685","297","IMPACT","area","center",0.1075
"686","297","OCCURRENCE","area","center",0.109
"687","297","IMPACT","area","centertogrid",0.2877
"688","297","OCCURRENCE","area","centertogrid",0.2731
"689","297","IMPACT","area","reachedgrid",0.1696
"690","297","OCCURRENCE","area","reachedgrid",0.1937
"691","297","IMPACT","area","weighted",0.0376
"692","297","OCCURRENCE","area","weighted",0.0279
"693","297","IMPACT","area","pooling",0.7417
"694","297","OCCURRENCE","area","pooling",0.5094
"695","297","IMPACT","center","centertogrid",0.3088
"696","297","OCCURRENCE","center","centertogrid",0.2353
"697","297","IMPACT","center","reachedgrid",0.1916
"698","297","OCCURRENCE","center","reachedgrid",0.197
"699","297","IMPACT","center","weighted",0.077
"700","297","OCCURRENCE","center","weighted",0.085
"701","297","IMPACT","center","pooling",0.6471
"702","297","OCCURRENCE","center","pooling",0.5147
"703","297","IMPACT","centertogrid","reachedgrid",0.1181
"704","297","OCCURRENCE","centertogrid","reachedgrid",0.0794
"705","297","IMPACT","centertogrid","weighted",0.2738
"706","297","OCCURRENCE","centertogrid","weighted",0.263
"707","297","IMPACT","centertogrid","pooling",0.6176
"708","297","OCCURRENCE","centertogrid","pooling",0.5294
"709","297","IMPACT","reachedgrid","weighted",0.1837
"710","297","OCCURRENCE","reachedgrid","weighted",0.1837
"711","297","IMPACT","reachedgrid","pooling",0.7357
"712","297","OCCURRENCE","reachedgrid","pooling",0.5586
"713","297","IMPACT","weighted","pooling",0.7085
"714","297","OCCURRENCE","weighted","pooling",0.5172
"715","298","IMPACT","classic","area",0.2028
"716","298","OCCURRENCE","classic","area",0.3602
"717","298","IMPACT","classic","center",0.2388
"718","298","OCCURRENCE","classic","center",0.4328
"719","298","IMPACT","classic","centertogrid",0.1671
"720","298","OCCURRENCE","classic","centertogrid",0.2836
"721","298","IMPACT","classic","reachedgrid",0.1109
"722","298","OCCURRENCE","classic","reachedgrid",0.2896
"723","298","IMPACT","classic","weighted",0.2102
"724","298","OCCURRENCE","classic","weighted",0.4025
"725","298","IMPACT","classic","pooling",0.7313
"726","298","OCCURRENCE","classic","pooling",0.5821
"727","298","IMPACT","area","center",0.0718
"728","298","OCCURRENCE","area","center",0.1072
"729","298","IMPACT","area","centertogrid",0.1914
"730","298","OCCURRENCE","area","centertogrid",0.3338
"731","298","IMPACT","area","reachedgrid",0.1551
"732","298","OCCURRENCE","area","reachedgrid",0.2634
"733","298","IMPACT","area","weighted",0.0177
"734","298","OCCURRENCE","area","weighted",0.0472
"735","298","IMPACT","area","pooling",0.573
"736","298","OCCURRENCE","area","pooling",0.5904
"737","298","IMPACT","center","centertogrid",0.197
"738","298","OCCURRENCE","center","centertogrid",0.2985
"739","298","IMPACT","center","reachedgrid",0.1533
"740","298","OCCURRENCE","center","reachedgrid",0.2495
"741","298","IMPACT","center","weighted",0.0672
"742","298","OCCURRENCE","center","weighted",0.0742
"743","298","IMPACT","center","pooling",0.597
"744","298","OCCURRENCE","center","pooling",0.6418
"745","298","IMPACT","centertogrid","reachedgrid",0.0608
"746","298","OCCURRENCE","centertogrid","reachedgrid",0.0704
"747","298","IMPACT","centertogrid","weighted",0.1842
"748","298","OCCURRENCE","centertogrid","weighted",0.3221
"749","298","IMPACT","centertogrid","pooling",0.6667
"750","298","OCCURRENCE","centertogrid","pooling",0.7015
"751","298","IMPACT","reachedgrid","weighted",0.1405
"752","298","OCCURRENCE","reachedgrid","weighted",0.2517
"753","298","IMPACT","reachedgrid","pooling",0.6204
"754","298","OCCURRENCE","reachedgrid","pooling",0.7075
"755","298","IMPACT","weighted","pooling",0.5641
"756","298","OCCURRENCE","weighted","pooling",0.6369
"757","299","IMPACT","classic","area",0.2637
"758","299","OCCURRENCE","classic","area",0.2468
"759","299","IMPACT","classic","center",0.338
"760","299","OCCURRENCE","classic","center",0.2394
"761","299","IMPACT","classic","centertogrid",0.1549
"762","299","OCCURRENCE","classic","centertogrid",0.1549
"763","299","IMPACT","classic","reachedgrid",0.1272
"764","299","OCCURRENCE","classic","reachedgrid",0.1346
"765","299","IMPACT","classic","weighted",0.2973
"766","299","OCCURRENCE","classic","weighted",0.2446
"767","299","IMPACT","classic","pooling",0.5211
"768","299","OCCURRENCE","classic","pooling",0.6479
"769","299","IMPACT","area","center",0.1314
"770","299","OCCURRENCE","area","center",0.0525
"771","299","IMPACT","area","centertogrid",0.2379
"772","299","OCCURRENCE","area","centertogrid",0.1718
"773","299","IMPACT","area","reachedgrid",0.1824
"774","299","OCCURRENCE","area","reachedgrid",0.1532
"775","299","IMPACT","area","weighted",0.0439
"776","299","OCCURRENCE","area","weighted",0.0024
"777","299","IMPACT","area","pooling",0.6205
"778","299","OCCURRENCE","area","pooling",0.549
"779","299","IMPACT","center","centertogrid",0.2113
"780","299","OCCURRENCE","center","centertogrid",0.1972
"781","299","IMPACT","center","reachedgrid",0.2108
"782","299","OCCURRENCE","center","reachedgrid",0.157
"783","299","IMPACT","center","weighted",0.0892
"784","299","OCCURRENCE","center","weighted",0.0523
"785","299","IMPACT","center","pooling",0.5493
"786","299","OCCURRENCE","center","pooling",0.5352
"787","299","IMPACT","centertogrid","reachedgrid",0.1014
"788","299","OCCURRENCE","centertogrid","reachedgrid",0.0401
"789","299","IMPACT","centertogrid","weighted",0.1978
"790","299","OCCURRENCE","centertogrid","weighted",0.1739
"791","299","IMPACT","centertogrid","pooling",0.5352
"792","299","OCCURRENCE","centertogrid","pooling",0.507
"793","299","IMPACT","reachedgrid","weighted",0.1701
"794","299","OCCURRENCE","reachedgrid","weighted",0.1534
"795","299","IMPACT","reachedgrid","pooling",0.5484
"796","299","OCCURRENCE","reachedgrid","pooling",0.5133
"797","299","IMPACT","weighted","pooling",0.5865
"798","299","OCCURRENCE","weighted","pooling",0.5473
"799","300","IMPACT","classic","area",0.2774
"800","300","OCCURRENCE","classic","area",0.2868
"801","300","IMPACT","classic","center",0.3562
"802","300","OCCURRENCE","classic","center",0.3288
"803","300","IMPACT","classic","centertogrid",0.1918
"804","300","OCCURRENCE","classic","centertogrid",0.1096
"805","300","IMPACT","classic","reachedgrid",0.1527
"806","300","OCCURRENCE","classic","reachedgrid",0.1557
"807","300","IMPACT","classic","weighted",0.3214
"808","300","OCCURRENCE","classic","weighted",0.3092
"809","300","IMPACT","classic","pooling",0.8904
"810","300","OCCURRENCE","classic","pooling",0.7397
"811","300","IMPACT","area","center",0.1579
"812","300","OCCURRENCE","area","center",0.0849
"813","300","IMPACT","area","centertogrid",0.2287
"814","300","OCCURRENCE","area","centertogrid",0.1872
"815","300","IMPACT","area","reachedgrid",0.1932
"816","300","OCCURRENCE","area","reachedgrid",0.1755
"817","300","IMPACT","area","weighted",0.0584
"818","300","OCCURRENCE","area","weighted",0.0248
"819","300","IMPACT","area","pooling",0.7918
"820","300","OCCURRENCE","area","pooling",0.5296
"821","300","IMPACT","center","centertogrid",0.2466
"822","300","OCCURRENCE","center","centertogrid",0.2192
"823","300","IMPACT","center","reachedgrid",0.222
"824","300","OCCURRENCE","center","reachedgrid",0.1928
"825","300","IMPACT","center","weighted",0.0995
"826","300","OCCURRENCE","center","weighted",0.067
"827","300","IMPACT","center","pooling",0.726
"828","300","OCCURRENCE","center","pooling",0.5068
"829","300","IMPACT","centertogrid","reachedgrid",0.0842
"830","300","OCCURRENCE","centertogrid","reachedgrid",0.0461
"831","300","IMPACT","centertogrid","weighted",0.2166
"832","300","OCCURRENCE","centertogrid","weighted",0.1996
"833","300","IMPACT","centertogrid","pooling",0.6986
"834","300","OCCURRENCE","centertogrid","pooling",0.6301
"835","300","IMPACT","reachedgrid","weighted",0.1873
"836","300","OCCURRENCE","reachedgrid","weighted",0.1534
"837","300","IMPACT","reachedgrid","pooling",0.7563
"838","300","OCCURRENCE","reachedgrid","pooling",0.584
"839","300","IMPACT","weighted","pooling",0.7573
"840","300","OCCURRENCE","weighted","pooling",0.5105
"841","301","IMPACT","classic","area",0.247
"842","301","OCCURRENCE","classic","area",0.2391
"843","301","IMPACT","classic","center",0.2254
"844","301","OCCURRENCE","classic","center",0.2394
"845","301","IMPACT","classic","centertogrid",0.0845
"846","301","OCCURRENCE","classic","centertogrid",0.138
"847","301","IMPACT","classic","reachedgrid",0.1249
"848","301","OCCURRENCE","classic","reachedgrid",0.0788
"849","301","IMPACT","classic","weighted",0.2238
"850","301","OCCURRENCE","classic","weighted",0.2544
"851","301","IMPACT","classic","pooling",0.507
"852","301","OCCURRENCE","classic","pooling",0.6479
"853","301","IMPACT","area","center",0.102
"854","301","OCCURRENCE","area","center",0.0719
"855","301","IMPACT","area","centertogrid",0.2047
"856","301","OCCURRENCE","area","centertogrid",0.2037
"857","301","IMPACT","area","reachedgrid",0.1634
"858","301","OCCURRENCE","area","reachedgrid",0.1603
"859","301","IMPACT","area","weighted",0.0296
"860","301","OCCURRENCE","area","weighted",0.0225
"861","301","IMPACT","area","pooling",0.5556
"862","301","OCCURRENCE","area","pooling",0.5219
"863","301","IMPACT","center","centertogrid",0.1972
"864","301","OCCURRENCE","center","centertogrid",0.2101
"865","301","IMPACT","center","reachedgrid",0.1953
"866","301","OCCURRENCE","center","reachedgrid",0.1657
"867","301","IMPACT","center","weighted",0.0746
"868","301","OCCURRENCE","center","weighted",0.0533
"869","301","IMPACT","center","pooling",0.5352
"870","301","OCCURRENCE","center","pooling",0.507
"871","301","IMPACT","centertogrid","reachedgrid",0.0826
"872","301","OCCURRENCE","centertogrid","reachedgrid",0.0683
"873","301","IMPACT","centertogrid","weighted",0.1937
"874","301","OCCURRENCE","centertogrid","weighted",0.2065
