""	"ACC2SURV_ACCID"	"ANS2SURV_ID"	"IMPACT"	"OCCURRENCE"	"X1PCT"	"Y1PCT"	"X2PCT"	"Y2PCT"	"QUES2SURV_QUESID"	"QUES2SURV_METHOD"	"X1Pixel"	"X2Pixel"	"Y1Pixel"	"Y2Pixel"	"ClassicGrid"	"getlowx"	"gethighx"	"getlowy"	"gethighy"	"hitOcc"	"hitImp"
"4961"	369	835021	3	4	""	""	""	""	326	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4962"	369	835022	3	3	"44,5"	"37,5"	"56,25"	"56"	326	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4963"	369	835091	3	4	""	""	""	""	327	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4964"	369	835092	4	5	"64"	"80"	"79"	"89,25"	327	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4965"	369	835161	3	3	""	""	""	""	328	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4966"	369	835162	4	4	"59,25"	"61"	"71,75"	"69,75"	328	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4967"	369	835231	4	3	""	""	""	""	329	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4968"	369	835232	NA	NA	"51,75"	"61"	"68,25"	"74,5"	329	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4969"	369	835301	4	3	""	""	""	""	330	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4970"	369	835302	5	4	"80,75"	"74,25"	"94,75"	"81,25"	330	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4971"	369	835371	4	3	""	""	""	""	331	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4972"	369	835372	5	3	"76"	"54"	"88,5"	"63"	331	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4973"	369	835441	4	4	""	""	""	""	332	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4974"	369	835442	5	2	"78"	"19,75"	"84,5"	"28,25"	332	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4975"	369	835511	4	3	""	""	""	""	333	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4976"	369	835512	4	3	"55,5"	"52,5"	"68,5"	"57,5"	333	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4977"	369	835581	4	3	""	""	""	""	334	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4978"	369	835582	4	3	"58,75"	"56,75"	"68,75"	"62,75"	334	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4979"	369	835651	3	4	""	""	""	""	335	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4980"	369	835652	4	2	"65,75"	"26"	"77,5"	"32"	335	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4981"	369	835721	3	4	""	""	""	""	336	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4982"	369	835722	4	2	"63,25"	"22,75"	"69,25"	"28,5"	336	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4983"	369	835791	4	3	""	""	""	""	337	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4984"	369	835792	3	4	"42,5"	"55,75"	"51,25"	"65,25"	337	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4985"	369	835861	4	3	""	""	""	""	338	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4986"	369	835862	4	4	"66"	"65,5"	"74,5"	"74,75"	338	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4987"	369	835931	4	3	""	""	""	""	339	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4988"	369	835932	3	2	"32,5"	"23,25"	"49,75"	"32"	339	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4989"	481	836001	4	4	""	""	""	""	344	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4990"	481	836002	3	2	"39,25"	"16"	"54"	"25,5"	344	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4991"	481	836073	5	4	""	""	""	""	345	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4992"	481	836074	4	2	"75"	"34,5"	"84,5"	"41,75"	345	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4993"	481	836145	4	4	""	""	""	""	346	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4994"	481	836146	5	4	"85,25"	"65,75"	"99,75"	"73,75"	346	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4995"	481	836217	3	4	""	""	""	""	347	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4996"	481	836218	3	2	"35"	"20,75"	"73,75"	"29,5"	347	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4997"	481	836289	4	5	""	""	""	""	348	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4998"	481	836290	3	5	"54,5"	"82"	"60,25"	"87,25"	348	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"4999"	481	836361	4	4	""	""	""	""	349	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5000"	481	836362	2	2	"15,75"	"34"	"25,75"	"41,25"	349	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5001"	481	836433	3	4	""	""	""	""	350	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5002"	481	836434	2	1	"30,5"	"10,75"	"46,5"	"21"	350	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5003"	481	836505	3	4	""	""	""	""	351	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5004"	481	836506	4	1	"60,75"	"10,75"	"76,25"	"18,25"	351	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5005"	481	836577	4	3	""	""	""	""	352	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5006"	481	836578	3	3	"44,5"	"48,75"	"56"	"54,5"	352	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5007"	481	836649	5	4	""	""	""	""	353	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5008"	481	836650	4	1	"64"	"8,75"	"76,75"	"14,25"	353	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5009"	481	836721	3	4	""	""	""	""	354	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5010"	481	836722	5	1	"86"	"2,75"	"99,75"	"13,5"	354	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5011"	481	836793	5	2	""	""	""	""	355	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5012"	481	836794	5	5	"80,75"	"76,5"	"99,5"	"84,5"	355	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5013"	481	836865	3	2	""	""	""	""	356	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5014"	481	836866	3	5	"46,75"	"92,5"	"56,5"	"99"	356	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5015"	481	836937	4	3	""	""	""	""	357	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5016"	481	836938	5	1	"76"	"7,25"	"99,5"	"20,25"	357	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5017"	481	837009	4	3	""	""	""	""	358	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5018"	481	837010	4	3	"61,5"	"48,5"	"97,75"	"59,5"	358	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5019"	481	837081	4	3	""	""	""	""	359	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5020"	481	837082	5	2	"84,75"	"29"	"99,5"	"36,25"	359	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5021"	481	837153	5	4	""	""	""	""	360	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5022"	481	837154	5	4	"76,25"	"55,5"	"92,75"	"67,75"	360	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5023"	481	837225	4	5	""	""	""	""	361	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5024"	481	837226	4	3	"64,75"	"39"	"83,25"	"48"	361	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5025"	481	837297	5	3	""	""	""	""	362	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5026"	481	837298	5	3	"82,75"	"46,75"	"99,75"	"53,75"	362	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5027"	481	837369	5	4	""	""	""	""	363	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5028"	481	837370	5	2	"83,25"	"25"	"100"	"37,25"	363	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5029"	481	837441	5	3	""	""	""	""	364	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5030"	481	837442	3	3	"44"	"41"	"65,25"	"56"	364	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5031"	481	837513	4	5	""	""	""	""	365	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5032"	481	837514	5	1	"75,75"	"6"	"89,5"	"17"	365	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5033"	481	837585	4	4	""	""	""	""	366	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5034"	481	837586	5	3	"78,5"	"46,5"	"100"	"55"	366	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5035"	481	837657	5	2	""	""	""	""	297	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5036"	481	837658	5	1	"81,5"	"3"	"99,25"	"16,25"	297	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5037"	481	837729	2	2	""	""	""	""	298	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5038"	481	837730	4	4	"61"	"61,5"	"75,5"	"70,5"	298	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5039"	481	837801	4	4	""	""	""	""	281	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5040"	481	837802	5	2	"82,25"	"20,25"	"100"	"31,25"	281	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5041"	481	837873	5	5	""	""	""	""	282	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5042"	481	837874	5	2	"82,25"	"22,5"	"99,75"	"31,75"	282	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5043"	481	837945	4	4	""	""	""	""	283	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5044"	481	837946	5	3	"84"	"49,25"	"100"	"62,75"	283	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5045"	481	838017	4	3	""	""	""	""	284	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5046"	481	838018	4	3	"66,25"	"51"	"87,25"	"62"	284	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5047"	481	838089	4	4	""	""	""	""	285	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5048"	481	838090	5	2	"79,25"	"22,75"	"95,5"	"33,75"	285	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5049"	481	838161	3	5	""	""	""	""	286	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5050"	481	838162	3	1	"43"	"9,5"	"59"	"23,5"	286	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5051"	481	838233	4	3	""	""	""	""	287	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5052"	481	838234	5	2	"77,75"	"21"	"92,25"	"31"	287	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5053"	481	838305	5	5	""	""	""	""	288	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5054"	481	838306	5	3	"71"	"47,5"	"95,5"	"60,25"	288	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5055"	481	838377	5	3	""	""	""	""	289	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5056"	481	838378	5	5	"77,5"	"76"	"99"	"87,5"	289	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5057"	481	838449	5	2	""	""	""	""	290	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5058"	481	838450	3	1	"48"	"11,25"	"66,5"	"19,5"	290	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5059"	481	838521	2	3	""	""	""	""	291	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5060"	481	838522	3	4	"46,75"	"72"	"67,75"	"82"	291	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5061"	481	838593	2	2	""	""	""	""	292	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5062"	481	838594	4	3	"59,75"	"36,5"	"75,5"	"46,5"	292	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5063"	481	838665	NA	NA	""	""	""	""	293	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5064"	481	838666	NA	NA	""	""	""	""	293	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5065"	481	838737	5	4	""	""	""	""	294	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5066"	481	838738	5	1	"83"	"10,75"	"91,25"	"17,5"	294	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5067"	481	838809	4	4	""	""	""	""	295	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5068"	481	838810	4	1	"67,5"	"12,5"	"84"	"20,5"	295	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5069"	481	838881	5	3	""	""	""	""	296	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5070"	481	838882	4	3	"65,5"	"39"	"80"	"47,5"	296	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5071"	481	838953	5	3	""	""	""	""	320	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5072"	481	838954	5	4	"71,25"	"61"	"94"	"70,75"	320	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5073"	481	839025	3	5	""	""	""	""	321	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5074"	481	839026	4	3	"54"	"40,75"	"77"	"52"	321	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5075"	481	839097	3	4	""	""	""	""	299	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5076"	481	839098	4	2	"61,5"	"22,75"	"79,25"	"31,5"	299	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5077"	481	839169	5	3	""	""	""	""	300	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5078"	481	839170	3	3	"48,75"	"49,25"	"61,5"	"56,75"	300	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5079"	481	839241	5	3	""	""	""	""	301	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5080"	481	839242	5	3	"73,5"	"49,5"	"88,5"	"58,25"	301	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5081"	481	839313	4	2	""	""	""	""	302	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5082"	481	839314	4	2	"67,25"	"22"	"88,5"	"27,25"	302	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5083"	481	839385	4	3	""	""	""	""	303	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5084"	481	839386	5	1	"66,25"	"3,25"	"97,5"	"10,25"	303	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5085"	481	839457	3	3	""	""	""	""	304	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5086"	481	839458	4	3	"60,75"	"38,5"	"73,75"	"45,5"	304	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5087"	481	839529	5	2	""	""	""	""	305	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5088"	481	839530	3	5	"33,25"	"79,25"	"48,75"	"86,5"	305	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5089"	481	839601	4	3	""	""	""	""	306	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5090"	481	839602	5	3	"89,5"	"54,25"	"99,75"	"61"	306	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5091"	481	839673	4	5	""	""	""	""	307	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5092"	481	839674	4	2	"59"	"32"	"78,25"	"41,5"	307	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5093"	481	839745	4	4	""	""	""	""	308	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5094"	481	839746	2	1	"23,75"	"11"	"32,25"	"19"	308	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5095"	481	839817	4	4	""	""	""	""	309	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5096"	481	839818	3	3	"48,25"	"39,75"	"60,25"	"46,5"	309	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5097"	481	839889	2	1	""	""	""	""	310	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5098"	481	839890	1	5	"13,25"	"86"	"25"	"92,5"	310	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5099"	481	839961	5	4	""	""	""	""	311	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5100"	481	839962	5	3	"92"	"40,75"	"99,75"	"73"	311	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5101"	481	840033	3	3	""	""	""	""	312	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5102"	481	840034	4	3	"65,75"	"41,25"	"75,75"	"53,25"	312	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5103"	481	840105	4	3	""	""	""	""	313	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5104"	481	840106	4	3	"67,25"	"41,25"	"76,75"	"51,75"	313	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5105"	481	840177	4	3	""	""	""	""	314	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5106"	481	840178	3	3	"43"	"44,5"	"54"	"52,75"	314	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5107"	481	840249	4	2	""	""	""	""	315	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5108"	481	840250	3	4	"17,25"	"63,5"	"86,25"	"70,75"	315	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5109"	481	840321	5	4	""	""	""	""	316	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5110"	481	840322	5	3	"90,5"	"39,75"	"99,75"	"46,25"	316	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5111"	481	840393	4	4	""	""	""	""	317	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5112"	481	840394	4	2	"63,75"	"31,5"	"76,25"	"40,75"	317	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5113"	481	840465	3	4	""	""	""	""	318	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5114"	481	840466	5	2	"80,25"	"23,25"	"100"	"30,25"	318	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5115"	481	840537	4	4	""	""	""	""	319	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5116"	481	840538	5	2	"92,75"	"25,75"	"100"	"52,75"	319	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5117"	481	840609	4	5	""	""	""	""	322	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5118"	481	840610	5	1	"86,25"	"0,5"	"99,75"	"14,75"	322	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5119"	481	840681	3	3	""	""	""	""	323	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5120"	481	840682	5	1	"86,5"	"0,5"	"99,75"	"13,5"	323	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5121"	481	840753	4	4	""	""	""	""	324	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5122"	481	840754	5	3	"87,25"	"49,25"	"100"	"60,5"	324	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5123"	481	840825	4	4	""	""	""	""	340	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5124"	481	840826	5	3	"75,25"	"53,5"	"94,5"	"63"	340	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5125"	481	840897	NA	NA	""	""	""	""	341	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5126"	481	840898	NA	NA	""	""	""	""	341	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5127"	481	840969	5	2	""	""	""	""	342	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5128"	481	840970	5	3	"68,75"	"52,25"	"100"	"61,25"	342	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5129"	481	841041	3	5	""	""	""	""	343	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5130"	481	841042	4	1	"49,5"	"0,25"	"99"	"9,5"	343	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5131"	481	841113	5	5	""	""	""	""	325	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5132"	481	841114	5	2	"84,5"	"14,5"	"100"	"39"	325	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5133"	481	841185	3	5	""	""	""	""	326	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5134"	481	841186	3	1	"49,75"	"0,75"	"66"	"14"	326	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5135"	481	841257	2	2	""	""	""	""	327	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5136"	481	841258	2	5	"24"	"84,5"	"38"	"97,25"	327	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5137"	481	841329	3	2	""	""	""	""	328	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5138"	481	841330	3	1	"39,5"	"4,5"	"79,5"	"32,75"	328	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5139"	481	841401	3	3	""	""	""	""	329	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5140"	481	841402	2	2	"30,5"	"16,5"	"45,25"	"33"	329	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5141"	481	841473	5	4	""	""	""	""	330	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5142"	481	841474	5	3	"86,5"	"37,75"	"98,25"	"66,25"	330	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5143"	481	841545	4	3	""	""	""	""	331	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5144"	481	841546	4	3	"60,75"	"37,5"	"76"	"51,5"	331	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5145"	481	841617	4	5	""	""	""	""	332	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5146"	481	841618	5	1	"88,5"	"0,75"	"100"	"20"	332	"graphic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
"5147"	481	841689	5	3	""	""	""	""	333	"classic"	NA	NA	NA	NA	"Grid44"	NA	NA	NA	NA	NA	NA
