"","scenario","type","method1","method2","distance","pValue"
"490","300","OCCURRENCE","center","weighted",2.1477,NA
"491","300","IMPACT","center","pooling",18.6195,NA
"492","300","OCCURRENCE","center","pooling",17.4791,NA
"493","300","IMPACT","centertogrid","reachedgrid",3.6935,NA
"494","300","OCCURRENCE","centertogrid","reachedgrid",1.8433,NA
"495","300","IMPACT","centertogrid","weighted",4.9917,NA
"496","300","OCCURRENCE","centertogrid","weighted",5.1126,NA
"497","300","IMPACT","centertogrid","pooling",21.1429,NA
"498","300","OCCURRENCE","centertogrid","pooling",18.0543,NA
"499","300","IMPACT","reachedgrid","weighted",5.5728,NA
"500","300","OCCURRENCE","reachedgrid","weighted",5.2735,NA
"501","300","IMPACT","reachedgrid","pooling",23.7943,NA
"502","300","OCCURRENCE","reachedgrid","pooling",18.7063,NA
"503","300","IMPACT","weighted","pooling",19.8647,NA
"504","300","OCCURRENCE","weighted","pooling",18.894,NA
"505","301","IMPACT","classic","area",6.4947,NA
"506","301","OCCURRENCE","classic","area",6.0526,NA
"507","301","IMPACT","classic","center",5.3275,NA
"508","301","OCCURRENCE","classic","center",6.3697,NA
"509","301","IMPACT","classic","centertogrid",3.662,NA
"510","301","OCCURRENCE","classic","centertogrid",4.5553,NA
"511","301","IMPACT","classic","reachedgrid",5.7392,NA
"512","301","OCCURRENCE","classic","reachedgrid",3.3734,NA
"513","301","IMPACT","classic","weighted",5.7654,NA
"514","301","OCCURRENCE","classic","weighted",6.3765,NA
"515","301","IMPACT","classic","pooling",14.6865,NA
"516","301","OCCURRENCE","classic","pooling",18.3902,NA
"517","301","IMPACT","area","center",2.7052,NA
"518","301","OCCURRENCE","area","center",1.999,NA
"519","301","IMPACT","area","centertogrid",5.3109,NA
"520","301","OCCURRENCE","area","centertogrid",5.4324,NA
"521","301","IMPACT","area","reachedgrid",5.0335,NA
"522","301","OCCURRENCE","area","reachedgrid",5.003,NA
"523","301","IMPACT","area","weighted",1.46,NA
"524","301","OCCURRENCE","area","weighted",1.1795,NA
"525","301","IMPACT","area","pooling",17.4985,NA
"526","301","OCCURRENCE","area","pooling",17.8651,NA
"527","301","IMPACT","center","centertogrid",4.6479,NA
"528","301","OCCURRENCE","center","centertogrid",4.6343,NA
"529","301","IMPACT","center","reachedgrid",6.2302,NA
"530","301","OCCURRENCE","center","reachedgrid",5.0852,NA
"531","301","IMPACT","center","weighted",1.6413,NA
"532","301","OCCURRENCE","center","weighted",1.6717,NA
"533","301","IMPACT","center","pooling",15.3747,NA
"534","301","OCCURRENCE","center","pooling",16.1532,NA
"535","301","IMPACT","centertogrid","reachedgrid",2.9859,NA
"536","301","OCCURRENCE","centertogrid","reachedgrid",3.1916,NA
"537","301","IMPACT","centertogrid","weighted",5.0355,NA
"538","301","OCCURRENCE","centertogrid","weighted",5.3359,NA
"539","301","IMPACT","centertogrid","pooling",16.5078,NA
"540","301","OCCURRENCE","centertogrid","pooling",15.4374,NA
"541","301","IMPACT","reachedgrid","weighted",5.6671,NA
"542","301","OCCURRENCE","reachedgrid","weighted",5.126,NA
"543","301","IMPACT","reachedgrid","pooling",18.8201,NA
"544","301","OCCURRENCE","reachedgrid","pooling",18.4015,NA
"545","301","IMPACT","weighted","pooling",16.0659,NA
"546","301","OCCURRENCE","weighted","pooling",17.3725,NA
"547","302","IMPACT","classic","area",7.2552,NA
"548","302","OCCURRENCE","classic","area",7.4042,NA
"549","302","IMPACT","classic","center",5.9155,NA
"550","302","OCCURRENCE","classic","center",8.5616,NA
"551","302","IMPACT","classic","centertogrid",4.2254,NA
"552","302","OCCURRENCE","classic","centertogrid",7.6056,NA
"553","302","IMPACT","classic","reachedgrid",6.3095,NA
"554","302","OCCURRENCE","classic","reachedgrid",5.4715,NA
"555","302","IMPACT","classic","weighted",6.974,NA
"556","302","OCCURRENCE","classic","weighted",7.6826,NA
"557","302","IMPACT","classic","pooling",15.3918,NA
"558","302","OCCURRENCE","classic","pooling",19.1923,NA
"559","302","IMPACT","area","center",2.365,NA
"560","302","OCCURRENCE","area","center",2.0513,NA
"561","302","IMPACT","area","centertogrid",5.4302,NA
"562","302","OCCURRENCE","area","centertogrid",5.1203,NA
"563","302","IMPACT","area","reachedgrid",4.8599,NA
"564","302","OCCURRENCE","area","reachedgrid",4.9297,NA
"565","302","IMPACT","area","weighted",1.4415,NA
"566","302","OCCURRENCE","area","weighted",0.6562,NA
"567","302","IMPACT","area","pooling",19.5645,NA
"568","302","OCCURRENCE","area","pooling",20.8317,NA
"569","302","IMPACT","center","centertogrid",4,NA
"570","302","OCCURRENCE","center","centertogrid",4.5687,NA
"571","302","IMPACT","center","reachedgrid",4.5265,NA
"572","302","OCCURRENCE","center","reachedgrid",5.0326,NA
"573","302","IMPACT","center","weighted",1.5582,NA
"574","302","OCCURRENCE","center","weighted",2.2383,NA
"575","302","IMPACT","center","pooling",18.6936,NA
"576","302","OCCURRENCE","center","pooling",20.8108,NA
"577","302","IMPACT","centertogrid","reachedgrid",2.4724,NA
"578","302","OCCURRENCE","centertogrid","reachedgrid",2.6116,NA
"579","302","IMPACT","centertogrid","weighted",4.9151,NA
"580","302","OCCURRENCE","centertogrid","weighted",5.0447,NA
"581","302","IMPACT","centertogrid","pooling",19.0821,NA
"582","302","OCCURRENCE","centertogrid","pooling",22.0314,NA
"583","302","IMPACT","reachedgrid","weighted",4.7969,NA
"584","302","OCCURRENCE","reachedgrid","weighted",4.8992,NA
"585","302","IMPACT","reachedgrid","pooling",20.628,NA
"586","302","OCCURRENCE","reachedgrid","pooling",21.0709,NA
"587","302","IMPACT","weighted","pooling",19.5644,NA
"588","302","OCCURRENCE","weighted","pooling",21.3562,NA
"589","303","IMPACT","classic","area",7.8411,NA
"590","303","OCCURRENCE","classic","area",6.1133,NA
"591","303","IMPACT","classic","center",4.1147,NA
"592","303","OCCURRENCE","classic","center",6.2757,NA
"593","303","IMPACT","classic","centertogrid",1.6438,NA
"594","303","OCCURRENCE","classic","centertogrid",5.4795,NA
"595","303","IMPACT","classic","reachedgrid",5.1427,NA
"596","303","OCCURRENCE","classic","reachedgrid",4.582,NA
"597","303","IMPACT","classic","weighted",5.4091,NA
"598","303","OCCURRENCE","classic","weighted",6.5244,NA
"599","303","IMPACT","classic","pooling",16.0534,NA
"600","303","OCCURRENCE","classic","pooling",17.6066,NA
"601","303","IMPACT","area","center",6.3703,NA
"602","303","OCCURRENCE","area","center",1.5808,NA
"603","303","IMPACT","area","centertogrid",7.5625,NA
"604","303","OCCURRENCE","area","centertogrid",5.0181,NA
"605","303","IMPACT","area","reachedgrid",4.9464,NA
"606","303","OCCURRENCE","area","reachedgrid",5.0273,NA
"607","303","IMPACT","area","weighted",4.2157,NA
"608","303","OCCURRENCE","area","weighted",0.8183,NA
"609","303","IMPACT","area","pooling",20.248,NA
"610","303","OCCURRENCE","area","pooling",20.4103,NA
"611","303","IMPACT","center","centertogrid",3.9264,NA
"612","303","OCCURRENCE","center","centertogrid",4.6079,NA
"613","303","IMPACT","center","reachedgrid",6.9107,NA
"614","303","OCCURRENCE","center","reachedgrid",4.8701,NA
"615","303","IMPACT","center","weighted",2.2908,NA
"616","303","OCCURRENCE","center","weighted",1.5311,NA
"617","303","IMPACT","center","pooling",14.8212,NA
"618","303","OCCURRENCE","center","pooling",20.8671,NA
"619","303","IMPACT","centertogrid","reachedgrid",5.2997,NA
"620","303","OCCURRENCE","centertogrid","reachedgrid",1.5489,NA
"621","303","IMPACT","centertogrid","weighted",5.1966,NA
"622","303","OCCURRENCE","centertogrid","weighted",5.0281,NA
"623","303","IMPACT","centertogrid","pooling",16.4498,NA
"624","303","OCCURRENCE","centertogrid","pooling",22.3021,NA
"625","303","IMPACT","reachedgrid","weighted",6.2692,NA
"626","303","OCCURRENCE","reachedgrid","weighted",5.0881,NA
"627","303","IMPACT","reachedgrid","pooling",20.9726,NA
"628","303","OCCURRENCE","reachedgrid","pooling",21.1709,NA
"629","303","IMPACT","weighted","pooling",16.239,NA
"630","303","OCCURRENCE","weighted","pooling",21.0526,NA
"631","304","IMPACT","classic","area",7.7941,NA
"632","304","OCCURRENCE","classic","area",10.6666,NA
"633","304","IMPACT","classic","center",6.7817,NA
"634","304","OCCURRENCE","classic","center",11.257,NA
"635","304","IMPACT","classic","centertogrid",5.3441,NA
"636","304","OCCURRENCE","classic","centertogrid",8.7686,NA
"637","304","IMPACT","classic","reachedgrid",6.062,NA
"638","304","OCCURRENCE","classic","reachedgrid",9.2866,NA
"639","304","IMPACT","classic","weighted",7.4927,NA
"640","304","OCCURRENCE","classic","weighted",9.8167,NA
"641","304","IMPACT","classic","pooling",13.8022,NA
"642","304","OCCURRENCE","classic","pooling",17.3516,NA
"643","304","IMPACT","area","center",2.8597,NA
"644","304","OCCURRENCE","area","center",1.5461,NA
"645","304","IMPACT","area","centertogrid",5.6622,NA
"646","304","OCCURRENCE","area","centertogrid",5.085,NA
"647","304","IMPACT","area","reachedgrid",4.9534,NA
"648","304","OCCURRENCE","area","reachedgrid",5.0528,NA
"649","304","IMPACT","area","weighted",2.0012,NA
"650","304","OCCURRENCE","area","weighted",1.1554,NA
"651","304","IMPACT","area","pooling",19.2236,NA
"652","304","OCCURRENCE","area","pooling",20.4013,NA
"653","304","IMPACT","center","centertogrid",4.5533,NA
"654","304","OCCURRENCE","center","centertogrid",4.9174,NA
"655","304","IMPACT","center","reachedgrid",5.3442,NA
"656","304","OCCURRENCE","center","reachedgrid",4.9626,NA
"657","304","IMPACT","center","weighted",1.6063,NA
"658","304","OCCURRENCE","center","weighted",2.1077,NA
"659","304","IMPACT","center","pooling",18.2807,NA
"660","304","OCCURRENCE","center","pooling",21.3766,NA
"661","304","IMPACT","centertogrid","reachedgrid",3.7259,NA
"662","304","OCCURRENCE","centertogrid","reachedgrid",1.2242,NA
"663","304","IMPACT","centertogrid","weighted",5.1035,NA
"664","304","OCCURRENCE","centertogrid","weighted",5.0994,NA
"665","304","IMPACT","centertogrid","pooling",18.9233,NA
"666","304","OCCURRENCE","centertogrid","pooling",22.1155,NA
"667","304","IMPACT","reachedgrid","weighted",5.0933,NA
"668","304","OCCURRENCE","reachedgrid","weighted",5.2436,NA
"669","304","IMPACT","reachedgrid","pooling",19.6557,NA
"670","304","OCCURRENCE","reachedgrid","pooling",22.1281,NA
"671","304","IMPACT","weighted","pooling",18.6582,NA
"672","304","OCCURRENCE","weighted","pooling",19.952,NA
"673","305","IMPACT","classic","area",8.8633,NA
"674","305","OCCURRENCE","classic","area",10.3682,NA
"675","305","IMPACT","classic","center",6.7604,NA
"676","305","OCCURRENCE","classic","center",11.4514,NA
"677","305","IMPACT","classic","centertogrid",5.5556,NA
"678","305","OCCURRENCE","classic","centertogrid",12.2222,NA
"679","305","IMPACT","classic","reachedgrid",7.2315,NA
"680","305","OCCURRENCE","classic","reachedgrid",9.1038,NA
"681","305","IMPACT","classic","weighted",7.5096,NA
"682","305","OCCURRENCE","classic","weighted",10.6248,NA
"683","305","IMPACT","classic","pooling",13.6185,NA
"684","305","OCCURRENCE","classic","pooling",20.7791,NA
"685","305","IMPACT","area","center",4.3856,NA
"686","305","OCCURRENCE","area","center",2.4347,NA
"687","305","IMPACT","area","centertogrid",6.0777,NA
"688","305","OCCURRENCE","area","centertogrid",5.4097,NA
"689","305","IMPACT","area","reachedgrid",4.8826,NA
"690","305","OCCURRENCE","area","reachedgrid",5.1293,NA
"691","305","IMPACT","area","weighted",2.536,NA
"692","305","OCCURRENCE","area","weighted",0.4859,NA
"693","305","IMPACT","area","pooling",20.7517,NA
"694","305","OCCURRENCE","area","pooling",17.6586,NA
"695","305","IMPACT","center","centertogrid",4.0833,NA
"696","305","OCCURRENCE","center","centertogrid",4.3472,NA
"697","305","IMPACT","center","reachedgrid",5.2695,NA
"698","305","OCCURRENCE","center","reachedgrid",5.2491,NA
"699","305","IMPACT","center","weighted",2.2388,NA
"700","305","OCCURRENCE","center","weighted",2.5203,NA
"701","305","IMPACT","center","pooling",18.4127,NA
"702","305","OCCURRENCE","center","pooling",17.1747,NA
"703","305","IMPACT","centertogrid","reachedgrid",4.0213,NA
"704","305","OCCURRENCE","centertogrid","reachedgrid",3.4539,NA
"705","305","IMPACT","centertogrid","weighted",5.0753,NA
"706","305","OCCURRENCE","centertogrid","weighted",5.3957,NA
"707","305","IMPACT","centertogrid","pooling",18.6242,NA
"708","305","OCCURRENCE","centertogrid","pooling",17.6332,NA
"709","305","IMPACT","reachedgrid","weighted",5.1296,NA
"710","305","OCCURRENCE","reachedgrid","weighted",5.1862,NA
"711","305","IMPACT","reachedgrid","pooling",20.5877,NA
"712","305","OCCURRENCE","reachedgrid","pooling",16.7589,NA
"713","305","IMPACT","weighted","pooling",19.5723,NA
"714","305","OCCURRENCE","weighted","pooling",17.6278,NA
"715","306","IMPACT","classic","area",10.3413,NA
"716","306","OCCURRENCE","classic","area",8.5696,NA
"717","306","IMPACT","classic","center",8.0784,NA
"718","306","OCCURRENCE","classic","center",9.2015,NA
"719","306","IMPACT","classic","centertogrid",7.1642,NA
"720","306","OCCURRENCE","classic","centertogrid",7.7612,NA
"721","306","IMPACT","classic","reachedgrid",8.5688,NA
"722","306","OCCURRENCE","classic","reachedgrid",8.2267,NA
"723","306","IMPACT","classic","weighted",7.9932,NA
"724","306","OCCURRENCE","classic","weighted",9.7309,NA
"725","306","IMPACT","classic","pooling",15.6858,NA
"726","306","OCCURRENCE","classic","pooling",17.9503,NA
"727","306","IMPACT","area","center",6.2148,NA
"728","306","OCCURRENCE","area","center",1.2972,NA
"729","306","IMPACT","area","centertogrid",7.3582,NA
"730","306","OCCURRENCE","area","centertogrid",5.0555,NA
"731","306","IMPACT","area","reachedgrid",4.9172,NA
"732","306","OCCURRENCE","area","reachedgrid",4.9468,NA
"733","306","IMPACT","area","weighted",4.9001,NA
"734","306","OCCURRENCE","area","weighted",1.6569,NA
"735","306","IMPACT","area","pooling",22.254,NA
"736","306","OCCURRENCE","area","pooling",17.2377,NA
"737","306","IMPACT","center","centertogrid",5.153,NA
"738","306","OCCURRENCE","center","centertogrid",4.7276,NA
"739","306","IMPACT","center","reachedgrid",6.8997,NA
"740","306","OCCURRENCE","center","reachedgrid",4.8431,NA
"741","306","IMPACT","center","weighted",2.5492,NA
"742","306","OCCURRENCE","center","weighted",1.5878,NA
"743","306","IMPACT","center","pooling",17.0564,NA
"744","306","OCCURRENCE","center","pooling",16.6642,NA
"745","306","IMPACT","centertogrid","reachedgrid",5.5183,NA
"746","306","OCCURRENCE","centertogrid","reachedgrid",1.0321,NA
"747","306","IMPACT","centertogrid","weighted",5.2149,NA
"748","306","OCCURRENCE","centertogrid","weighted",5.1124,NA
"749","306","IMPACT","centertogrid","pooling",19.0092,NA
"750","306","OCCURRENCE","centertogrid","pooling",18.0595,NA
"751","306","IMPACT","reachedgrid","weighted",6.0288,NA
"752","306","OCCURRENCE","reachedgrid","weighted",5.0183,NA
"753","306","IMPACT","reachedgrid","pooling",22.7412,NA
"754","306","OCCURRENCE","reachedgrid","pooling",18.5808,NA
"755","306","IMPACT","weighted","pooling",18.7991,NA
"756","306","OCCURRENCE","weighted","pooling",16.8259,NA
"757","307","IMPACT","classic","area",7.2369,NA
"758","307","OCCURRENCE","classic","area",5.4396,NA
"759","307","IMPACT","classic","center",7.0863,NA
"760","307","OCCURRENCE","classic","center",5.4296,NA
"761","307","IMPACT","classic","centertogrid",5.6338,NA
"762","307","OCCURRENCE","classic","centertogrid",3.9437,NA
"763","307","IMPACT","classic","reachedgrid",6.0471,NA
"764","307","OCCURRENCE","classic","reachedgrid",3.8475,NA
"765","307","IMPACT","classic","weighted",7.1441,NA
"766","307","OCCURRENCE","classic","weighted",6.0067,NA
"767","307","IMPACT","classic","pooling",13.4178,NA
"768","307","OCCURRENCE","classic","pooling",14.5216,NA
"769","307","IMPACT","area","center",3.8717,NA
"770","307","OCCURRENCE","area","center",1.6003,NA
"771","307","IMPACT","area","centertogrid",6.7011,NA
"772","307","OCCURRENCE","area","centertogrid",4.9608,NA
"773","307","IMPACT","area","reachedgrid",4.9061,NA
"774","307","OCCURRENCE","area","reachedgrid",4.9877,NA
"775","307","IMPACT","area","weighted",2.8554,NA
"776","307","OCCURRENCE","area","weighted",1.3255,NA
"777","307","IMPACT","area","pooling",16.7327,NA
"778","307","OCCURRENCE","area","pooling",15.6227,NA
"779","307","IMPACT","center","centertogrid",4.7447,NA
"780","307","OCCURRENCE","center","centertogrid",4.3134,NA
"781","307","IMPACT","center","reachedgrid",5.9798,NA
"782","307","OCCURRENCE","center","reachedgrid",4.5569,NA
"783","307","IMPACT","center","weighted",1.5095,NA
"784","307","OCCURRENCE","center","weighted",1.3625,NA
"785","307","IMPACT","center","pooling",14.4929,NA
"786","307","OCCURRENCE","center","pooling",15.0556,NA
"787","307","IMPACT","centertogrid","reachedgrid",3.5749,NA
"788","307","OCCURRENCE","centertogrid","reachedgrid",1.8596,NA
"789","307","IMPACT","centertogrid","weighted",5.2324,NA
"790","307","OCCURRENCE","centertogrid","weighted",5.0405,NA
"791","307","IMPACT","centertogrid","pooling",15.6268,NA
"792","307","OCCURRENCE","centertogrid","pooling",15.0357,NA
"793","307","IMPACT","reachedgrid","weighted",5.5251,NA
"794","307","OCCURRENCE","reachedgrid","weighted",5.0472,NA
"795","307","IMPACT","reachedgrid","pooling",17.9624,NA
"796","307","OCCURRENCE","reachedgrid","pooling",16.1645,NA
"797","307","IMPACT","weighted","pooling",15.3517,NA
"798","307","OCCURRENCE","weighted","pooling",15.6472,NA
"799","308","IMPACT","classic","area",9.1365,NA
"800","308","OCCURRENCE","classic","area",6.1147,NA
"801","308","IMPACT","classic","center",7.0398,NA
"802","308","OCCURRENCE","classic","center",7.0133,NA
"803","308","IMPACT","classic","centertogrid",6.9697,NA
"804","308","OCCURRENCE","classic","centertogrid",7.2727,NA
"805","308","IMPACT","classic","reachedgrid",8.3117,NA
"806","308","OCCURRENCE","classic","reachedgrid",3.355,NA
"807","308","IMPACT","classic","weighted",8.3679,NA
"808","308","OCCURRENCE","classic","weighted",6.2487,NA
"809","308","IMPACT","classic","pooling",14.625,NA
"810","308","OCCURRENCE","classic","pooling",20.1039,NA
"811","308","IMPACT","area","center",3.8474,NA
"812","308","OCCURRENCE","area","center",2.0723,NA
"813","308","IMPACT","area","centertogrid",5.9991,NA
"814","308","OCCURRENCE","area","centertogrid",5.5979,NA
"815","308","IMPACT","area","reachedgrid",5.0952,NA
"816","308","OCCURRENCE","area","reachedgrid",5.2003,NA
"817","308","IMPACT","area","weighted",2.0546,NA
"818","308","OCCURRENCE","area","weighted",0.4868,NA
"819","308","IMPACT","area","pooling",22.1263,NA
"820","308","OCCURRENCE","area","pooling",19.7757,NA
"821","308","IMPACT","center","centertogrid",3.892,NA
"822","308","OCCURRENCE","center","centertogrid",4.392,NA
"823","308","IMPACT","center","reachedgrid",5.7816,NA
"824","308","OCCURRENCE","center","reachedgrid",5.4214,NA
"825","308","IMPACT","center","weighted",2.2949,NA
"826","308","OCCURRENCE","center","weighted",1.9692,NA
"827","308","IMPACT","center","pooling",19.7461,NA
"828","308","OCCURRENCE","center","pooling",20.7713,NA
"829","308","IMPACT","centertogrid","reachedgrid",4.3599,NA
"830","308","OCCURRENCE","centertogrid","reachedgrid",4.5779,NA
"831","308","IMPACT","centertogrid","weighted",5.1968,NA
"832","308","OCCURRENCE","centertogrid","weighted",5.5498,NA
"833","308","IMPACT","centertogrid","pooling",21.2263,NA
"834","308","OCCURRENCE","centertogrid","pooling",22.9323,NA
"835","308","IMPACT","reachedgrid","weighted",5.3143,NA
"836","308","OCCURRENCE","reachedgrid","weighted",5.3121,NA
"837","308","IMPACT","reachedgrid","pooling",22.3353,NA
"838","308","OCCURRENCE","reachedgrid","pooling",21.4828,NA
"839","308","IMPACT","weighted","pooling",21.4881,NA
"840","308","OCCURRENCE","weighted","pooling",19.5883,NA
"841","310","IMPACT","classic","area",7.6423,NA
"842","310","OCCURRENCE","classic","area",5.9767,NA
"843","310","IMPACT","classic","center",6.2332,NA
"844","310","OCCURRENCE","classic","center",8.1754,NA
"845","310","IMPACT","classic","centertogrid",4.4776,NA
"846","310","OCCURRENCE","classic","centertogrid",8.0597,NA
"847","310","IMPACT","classic","reachedgrid",4.8655,NA
"848","310","OCCURRENCE","classic","reachedgrid",3.6589,NA
"849","310","IMPACT","classic","weighted",5.961,NA
"850","310","OCCURRENCE","classic","weighted",7.456,NA
"851","310","IMPACT","classic","pooling",17.7675,NA
"852","310","OCCURRENCE","classic","pooling",16.6985,NA
"853","310","IMPACT","area","center",4.135,NA
"854","310","OCCURRENCE","area","center",3.3778,NA
"855","310","IMPACT","area","centertogrid",6.0212,NA
"856","310","OCCURRENCE","area","centertogrid",6.1524,NA
"857","310","IMPACT","area","reachedgrid",4.9603,NA
"858","310","OCCURRENCE","area","reachedgrid",4.7817,NA
"859","310","IMPACT","area","weighted",3.5577,NA
"860","310","OCCURRENCE","area","weighted",2.3505,NA
"861","310","IMPACT","area","pooling",22.5427,NA
"862","310","OCCURRENCE","area","pooling",14.0012,NA
"863","310","IMPACT","center","centertogrid",4.6959,NA
"864","310","OCCURRENCE","center","centertogrid",4.3172,NA
"865","310","IMPACT","center","reachedgrid",5.5019,NA
"866","310","OCCURRENCE","center","reachedgrid",5.7857,NA
"867","310","IMPACT","center","weighted",1.74,NA
"868","310","OCCURRENCE","center","weighted",1.6111,NA
"869","310","IMPACT","center","pooling",20.535,NA
"870","310","OCCURRENCE","center","pooling",11.7384,NA
"871","310","IMPACT","centertogrid","reachedgrid",3.3729,NA
"872","310","OCCURRENCE","centertogrid","reachedgrid",4.4008,NA
"873","310","IMPACT","centertogrid","weighted",5.0292,NA
"874","310","OCCURRENCE","centertogrid","weighted",5.0642,NA
"875","310","IMPACT","centertogrid","pooling",21.67,NA
"876","310","OCCURRENCE","centertogrid","pooling",13.2259,NA
"877","310","IMPACT","reachedgrid","weighted",5.4758,NA
"878","310","OCCURRENCE","reachedgrid","weighted",5.2212,NA
"879","310","IMPACT","reachedgrid","pooling",22.1885,NA
"880","310","OCCURRENCE","reachedgrid","pooling",15.0259,NA
"881","310","IMPACT","weighted","pooling",20.7269,NA
"882","310","OCCURRENCE","weighted","pooling",12.6049,NA
"883","311","IMPACT","classic","area",10.5725,NA
"884","311","OCCURRENCE","classic","area",4.951,NA
"885","311","IMPACT","classic","center",5.796,NA
"886","311","OCCURRENCE","classic","center",6.0404,NA
"887","311","IMPACT","classic","centertogrid",3.8235,NA
"888","311","OCCURRENCE","classic","centertogrid",5,NA
"889","311","IMPACT","classic","reachedgrid",9.6852,NA
"890","311","OCCURRENCE","classic","reachedgrid",2.4092,NA
"891","311","IMPACT","classic","weighted",6.8421,NA
"892","311","OCCURRENCE","classic","weighted",4.9874,NA
"893","311","IMPACT","classic","pooling",14.1707,NA
"894","311","OCCURRENCE","classic","pooling",18.6137,NA
"895","311","IMPACT","area","center",7.5369,NA
"896","311","OCCURRENCE","area","center",3.4292,NA
"897","311","IMPACT","area","centertogrid",9.6193,NA
"898","311","OCCURRENCE","area","centertogrid",5.7568,NA
"899","311","IMPACT","area","reachedgrid",5.1116,NA
"900","311","OCCURRENCE","area","reachedgrid",4.9966,NA
"901","311","IMPACT","area","weighted",5.6779,NA
"902","311","OCCURRENCE","area","weighted",1.0852,NA
"903","311","IMPACT","area","pooling",20.7117,NA
"904","311","OCCURRENCE","area","pooling",16.9558,NA
"905","311","IMPACT","center","centertogrid",4.3732,NA
"906","311","OCCURRENCE","center","centertogrid",4.4816,NA
"907","311","IMPACT","center","reachedgrid",8.3923,NA
"908","311","OCCURRENCE","center","reachedgrid",5.0138,NA
"909","311","IMPACT","center","weighted",2.7096,NA
"910","311","OCCURRENCE","center","weighted",2.5196,NA
"911","311","IMPACT","center","pooling",14.703,NA
"912","311","OCCURRENCE","center","pooling",16.5924,NA
"913","311","IMPACT","centertogrid","reachedgrid",8.8028,NA
"914","311","OCCURRENCE","centertogrid","reachedgrid",2.6113,NA
"915","311","IMPACT","centertogrid","weighted",5.6487,NA
"916","311","OCCURRENCE","centertogrid","weighted",5.1407,NA
"917","311","IMPACT","centertogrid","pooling",16.2693,NA
"918","311","OCCURRENCE","centertogrid","pooling",17.2255,NA
"919","311","IMPACT","reachedgrid","weighted",7.1685,NA
"920","311","OCCURRENCE","reachedgrid","weighted",4.7782,NA
"921","311","IMPACT","reachedgrid","pooling",21.5347,NA
"922","311","OCCURRENCE","reachedgrid","pooling",16.8371,NA
"923","311","IMPACT","weighted","pooling",16.9861,NA
"924","311","OCCURRENCE","weighted","pooling",17.0769,NA
"925","312","IMPACT","classic","area",9.4115,NA
"926","312","OCCURRENCE","classic","area",7.585,NA
"927","312","IMPACT","classic","center",8.0458,NA
"928","312","OCCURRENCE","classic","center",7.9729,NA
"929","312","IMPACT","classic","centertogrid",8,NA
"930","312","OCCURRENCE","classic","centertogrid",8,NA
"931","312","IMPACT","classic","reachedgrid",7.7886,NA
"932","312","OCCURRENCE","classic","reachedgrid",5.6568,NA
"933","312","IMPACT","classic","weighted",9.1985,NA
"934","312","OCCURRENCE","classic","weighted",7.7396,NA
"935","312","IMPACT","classic","pooling",15.2164,NA
"936","312","OCCURRENCE","classic","pooling",17.7353,NA
"937","312","IMPACT","area","center",4.0752,NA
"938","312","OCCURRENCE","area","center",2.1623,NA
"939","312","IMPACT","area","centertogrid",5.6853,NA
"940","312","OCCURRENCE","area","centertogrid",5.0901,NA
"941","312","IMPACT","area","reachedgrid",5.1165,NA
"942","312","OCCURRENCE","area","reachedgrid",4.7186,NA
"943","312","IMPACT","area","weighted",1.4826,NA
"944","312","OCCURRENCE","area","weighted",1.6136,NA
"945","312","IMPACT","area","pooling",23.282,NA
"946","312","OCCURRENCE","area","pooling",19.6245,NA
"947","312","IMPACT","center","centertogrid",4.1417,NA
"948","312","OCCURRENCE","center","centertogrid",3.6271,NA
"949","312","IMPACT","center","reachedgrid",5.8199,NA
"950","312","OCCURRENCE","center","reachedgrid",4.3656,NA
"951","312","IMPACT","center","weighted",2.8915,NA
"952","312","OCCURRENCE","center","weighted",1.95,NA
"953","312","IMPACT","center","pooling",21.2019,NA
"954","312","OCCURRENCE","center","pooling",19.2357,NA
"955","312","IMPACT","centertogrid","reachedgrid",4.813,NA
"956","312","OCCURRENCE","centertogrid","reachedgrid",2.3894,NA
"957","312","IMPACT","centertogrid","weighted",5.323,NA
"958","312","OCCURRENCE","centertogrid","weighted",4.8386,NA
"959","312","IMPACT","centertogrid","pooling",22.577,NA
"960","312","OCCURRENCE","centertogrid","pooling",20.2254,NA
"961","312","IMPACT","reachedgrid","weighted",5.2295,NA
"962","312","OCCURRENCE","reachedgrid","weighted",4.8846,NA
"963","312","IMPACT","reachedgrid","pooling",22.7288,NA
"964","312","OCCURRENCE","reachedgrid","pooling",20.1722,NA
"965","312","IMPACT","weighted","pooling",22.5899,NA
"966","312","OCCURRENCE","weighted","pooling",18.286,NA
"967","313","IMPACT","classic","area",9.3547,NA
"968","313","OCCURRENCE","classic","area",9.4723,NA
"969","313","IMPACT","classic","center",5.5978,NA
"970","313","OCCURRENCE","classic","center",10.4964,NA
"971","313","IMPACT","classic","centertogrid",3.393,NA
"972","313","OCCURRENCE","classic","centertogrid",11.0145,NA
"973","313","IMPACT","classic","reachedgrid",6.7195,NA
"974","313","OCCURRENCE","classic","reachedgrid",8.3768,NA
"975","313","IMPACT","classic","weighted",7.3582,NA
"976","313","OCCURRENCE","classic","weighted",9.8437,NA
"977","313","IMPACT","classic","pooling",12.2518,NA
"978","313","OCCURRENCE","classic","pooling",16.2915,NA
"979","313","IMPACT","area","center",5.2686,NA
"980","313","OCCURRENCE","area","center",1.917,NA
"981","313","IMPACT","area","centertogrid",6.8588,NA
